annot	count_bg	avg_count	count_fg	species	pval	pval_adj	species_count
Ank_4	5299.0	37.316901408450704	7.0	ICM0097_SAG.1_Diatomea	0.0003826826359006744	0.04440278220799037	1
ArsA_ATPase	315.0	2.218309859154929	8.0	ICM0097_SAG.1_Diatomea	8.001084970633952e-05	0.011936164033463925	1
BTRD1	58.0	0.4084507042253521	5.0	ICM0097_SAG.1_Diatomea	7.439213594309918e-06	0.001898983256840845	1
Bromodomain	2785.0	19.612676056338028	34.0	ICM0097_SAG.1_Diatomea	9.894997132801022e-08	5.16653782111297e-05	1
C2	10553.0	74.3169014084507	17.0	ICM0097_SAG.1_Diatomea	5.024157601888567e-06	0.0014076219115339993	1
CCDC53	406.0	2.859154929577465	10.0	ICM0097_SAG.1_Diatomea	1.3791324075934366e-05	0.0031684187932051614	1
Chloroa_b-bind	1649.0	11.612676056338028	41.0	ICM0097_SAG.1_Diatomea	1.502786849075153e-18	3.4525025070652563e-15	1
DEAD	9993.0	70.37323943661971	67.0	ICM0097_SAG.1_Diatomea	0.00035047074187303183	0.04108017767240323	1
DUF1415	118.0	0.8309859154929577	7.0	ICM0097_SAG.1_Diatomea	1.1784522085387859e-06	0.0003658616356617577	1
DUF179	281.0	1.97887323943662	8.0	ICM0097_SAG.1_Diatomea	3.685331199061579e-05	0.0067195872196222795	1
DUF1995	308.0	2.1690140845070425	12.0	ICM0097_SAG.1_Diatomea	1.7489286311410324e-08	1.0573654308377389e-05	1
DUF2061	31.0	0.2183098591549295	4.0	ICM0097_SAG.1_Diatomea	1.4587384104299229e-05	0.003285593749138926	1
DUF285	492.0	3.464788732394366	17.0	ICM0097_SAG.1_Diatomea	1.2026445794259261e-10	8.634236427416008e-08	1
DUF6816	96.0	0.676056338028169	6.0	ICM0097_SAG.1_Diatomea	5.1835274411421985e-06	0.0014176947551523913	1
DUF6824	104.0	0.7323943661971831	25.0	ICM0097_SAG.1_Diatomea	7.298164272264096e-34	2.794467099849922e-30	1
DUF7885	0.0	0.0	5.0	ICM0097_SAG.1_Diatomea	1.2957682473960615e-12	1.353135441621687e-09	1
EF-hand_7	17178.0	120.97183098591547	40.0	ICM0097_SAG.1_Diatomea	5.305296741225676e-05	0.00858337234738864	1
EamA	1711.0	12.049295774647888	24.0	ICM0097_SAG.1_Diatomea	6.914325051953468e-07	0.0002525283439549364	1
F-box-like	4385.0	30.880281690140844	4.0	ICM0097_SAG.1_Diatomea	0.0001431841288122955	0.019350071619609863	1
GH114_assoc	49.0	0.3450704225352112	5.0	ICM0097_SAG.1_Diatomea	3.453645484419513e-06	0.0009946739818157194	1
GlcNAc	392.0	2.76056338028169	9.0	ICM0097_SAG.1_Diatomea	6.208720265043638e-05	0.009769804066377572	1
Gly_transf_sug	638.0	4.492957746478873	11.0	ICM0097_SAG.1_Diatomea	0.0001221129408219182	0.017106235990504565	1
Guanylate_cyc	7975.0	56.16197183098591	9.0	ICM0097_SAG.1_Diatomea	9.298556436826449e-07	0.0002967014383050706	1
HA	921.0	6.485915492957746	112.0	ICM0097_SAG.1_Diatomea	2.4312360383448473e-116	2.792760837246726e-112	1
HMG_box	2053.0	14.45774647887324	23.0	ICM0097_SAG.1_Diatomea	3.8722899994622725e-05	0.006946226988609471	1
HSF_DNA-bind	907.0	6.387323943661972	27.0	ICM0097_SAG.1_Diatomea	1.6010365865372392e-14	2.2988884086941582e-11	1
Helicase_C	13807.0	97.23239436619718	88.0	ICM0097_SAG.1_Diatomea	0.0002750168308182937	0.03433824277836674	1
His_Phos_1	2772.0	19.52112676056338	32.0	ICM0097_SAG.1_Diatomea	7.459231205894558e-07	0.00025964905715791147	1
Ion_trans	10808.0	76.11267605633803	21.0	ICM0097_SAG.1_Diatomea	7.284864840077456e-05	0.011157498989062632	1
Kelch_KLHDC2_KLHL20_DRC7	6455.0	45.45774647887324	8.0	ICM0097_SAG.1_Diatomea	2.908869237745921e-05	0.005569030155664565	1
LCIB_C_CA	133.0	0.9366197183098592	6.0	ICM0097_SAG.1_Diatomea	3.029323843432436e-05	0.005704564424509572	1
LRR_6	43563.0	306.78169014084506	26.0	ICM0097_SAG.1_Diatomea	3.8948662467632804e-48	2.23701642882849e-44	1
Lin0512_fam	42.0	0.2957746478873239	4.0	ICM0097_SAG.1_Diatomea	4.382199815576099e-05	0.007402695482576861	1
MORN	29519.0	207.88028169014083	55.0	ICM0097_SAG.1_Diatomea	4.341717480164493e-12	3.836408361126888e-09	1
MatE	1917.0	13.5	20.0	ICM0097_SAG.1_Diatomea	0.0002936177002190287	0.03550301602543139	1
Methyltransf_16	2176.0	15.32394366197183	24.0	ICM0097_SAG.1_Diatomea	3.389530953199253e-05	0.0062799261386128746	1
Methyltransf_22	215.0	1.5140845070422535	7.0	ICM0097_SAG.1_Diatomea	4.9774159072447544e-05	0.008167939503788642	1
Mito_carr	17669.0	124.42957746478874	121.0	ICM0097_SAG.1_Diatomea	6.42134559442343e-07	0.00024587332281047314	1
Mpv17_PMP22	910.0	6.408450704225352	17.0	ICM0097_SAG.1_Diatomea	7.034828072219e-07	0.0002525283439549364	1
PAP_fibrillin	525.0	3.6971830985915495	15.0	ICM0097_SAG.1_Diatomea	1.680893899221169e-08	1.0573654308377389e-05	1
PH	8242.0	58.04225352112676	9.0	ICM0097_SAG.1_Diatomea	5.300084346466642e-07	0.0002099381685788356	1
PK_Tyr_Ser-Thr	12461.0	87.75352112676056	5.0	ICM0097_SAG.1_Diatomea	9.82417783956952e-17	1.8808388473855844e-13	1
PPR_3	2575.0	18.133802816901408	32.0	ICM0097_SAG.1_Diatomea	1.5754800444632825e-07	7.868495335108577e-05	1
Peptidase_M50	203.0	1.4295774647887325	6.0	ICM0097_SAG.1_Diatomea	0.0002832890175698841	0.03499076284758343	1
PhoX	26.0	0.1830985915492957	4.0	ICM0097_SAG.1_Diatomea	7.76377879279845e-06	0.001938750586801648	1
Pkinase	49474.0	348.40845070422534	115.0	ICM0097_SAG.1_Diatomea	1.7889114386431098e-12	1.7124354746411167e-09	1
PseudoU_synth_2	1170.0	8.23943661971831	22.0	ICM0097_SAG.1_Diatomea	1.591049439938417e-08	1.0573654308377389e-05	1
RVT_2	967.0	6.809859154929577	14.0	ICM0097_SAG.1_Diatomea	9.682959919013068e-05	0.014079513998696596	1
RVT_3	149.0	1.0492957746478873	6.0	ICM0097_SAG.1_Diatomea	5.565159562690918e-05	0.008878748318976469	1
Ras	10354.0	72.91549295774648	15.0	ICM0097_SAG.1_Diatomea	9.1425273655818e-07	0.0002967014383050706	1
Rhodanese_C	132.0	0.9295774647887324	5.0	ICM0097_SAG.1_Diatomea	0.0003059554823607433	0.03660948568622769	1
S1	1270.0	8.943661971830986	17.0	ICM0097_SAG.1_Diatomea	4.7692708400147804e-05	0.007939799150615911	1
SAP	1590.0	11.19718309859155	24.0	ICM0097_SAG.1_Diatomea	1.9484937192290764e-07	9.325978063660166e-05	1
Sel1	27035.0	190.387323943662	27.0	ICM0097_SAG.1_Diatomea	2.1937664083060665e-22	6.299948683052946e-19	1
ShK	1437.0	10.119718309859154	33.0	ICM0097_SAG.1_Diatomea	2.6173674225894544e-14	3.340633287031674e-11	1
Sigma70_r2	208.0	1.4647887323943662	7.0	ICM0097_SAG.1_Diatomea	4.066858744168518e-05	0.007052482408786476	1
Sigma70_r3	125.0	0.8802816901408451	5.0	ICM0097_SAG.1_Diatomea	0.00024017120911633058	0.03171088136918723	1
Silic_transp	49.0	0.3450704225352112	4.0	ICM0097_SAG.1_Diatomea	7.68198156476847e-05	0.011610910820328344	1
Sulfotransfer_2	406.0	2.859154929577465	13.0	ICM0097_SAG.1_Diatomea	4.159282494409617e-08	2.3888839006641634e-05	1
TCR	663.0	4.669014084507042	13.0	ICM0097_SAG.1_Diatomea	8.338141510094455e-06	0.0020378772665203193	1
TLC	156.0	1.0985915492957747	6.0	ICM0097_SAG.1_Diatomea	7.106028348519312e-05	0.011030668599924506	1
VDE	106.0	0.7464788732394366	5.0	ICM0097_SAG.1_Diatomea	0.0001148367305735765	0.016285549680230535	1
WD40	93586.0	659.056338028169	259.0	ICM0097_SAG.1_Diatomea	2.2307706750033231e-13	2.562486274376317e-10	1
WW	4613.0	32.485915492957744	43.0	ICM0097_SAG.1_Diatomea	3.4636510205126474e-06	0.0009946739818157194	1
zf-MYND	2743.0	19.316901408450704	28.0	ICM0097_SAG.1_Diatomea	3.930571552708415e-05	0.006946226988609471	1
zf-TAZ	173.0	1.2183098591549295	7.0	ICM0097_SAG.1_Diatomea	1.305709936529796e-05	0.003060957151207708	1
Ank_2	49660.0	349.71830985915494	260.0	ICM0098_SAG.1_Chrysophyceae	1.0235003974760854e-10	1.1755925565410317e-07	1
Ank_4	5299.0	37.316901408450704	52.0	ICM0098_SAG.1_Chrysophyceae	7.433283901468326e-11	1.0672337361533149e-07	1
CCDC53	406.0	2.859154929577465	12.0	ICM0098_SAG.1_Chrysophyceae	3.515130236749964e-08	2.6916523932873392e-05	1
Chloroa_b-bind	1649.0	11.612676056338028	25.0	ICM0098_SAG.1_Chrysophyceae	2.003326596258649e-09	2.091837207693349e-06	1
DOT1	358.0	2.5211267605633805	8.0	ICM0098_SAG.1_Chrysophyceae	4.616370146586144e-05	0.01963838055692165	1
DUF285	492.0	3.464788732394366	12.0	ICM0098_SAG.1_Chrysophyceae	2.607732884651371e-07	0.00016640233285058695	1
EGF_2	1234.0	8.690140845070422	21.0	ICM0098_SAG.1_Chrysophyceae	5.485348648538213e-09	4.5194799367137165e-06	1
EamA	1711.0	12.049295774647888	17.0	ICM0098_SAG.1_Chrysophyceae	0.00013788206828888367	0.04949104488644118	1
Ephrin_rec_like	5187.0	36.5281690140845	164.0	ICM0098_SAG.1_Chrysophyceae	1.1884663613991652e-96	1.3650724627030811e-92	1
LRR_1	8651.0	60.92253521126761	5.0	ICM0098_SAG.1_Chrysophyceae	5.441381441038879e-08	3.6764533665748564e-05	1
LRR_5	4670.0	32.88732394366197	49.0	ICM0098_SAG.1_Chrysophyceae	2.8495132065525228e-11	4.675644098637468e-08	1
LRR_6	43563.0	306.78169014084506	77.0	ICM0098_SAG.1_Chrysophyceae	8.549183954864301e-11	1.0910658545063484e-07	1
LRR_8	7837.0	55.19014084507042	9.0	ICM0098_SAG.1_Chrysophyceae	0.00013446069272937314	0.04949104488644118	1
MORN	29519.0	207.88028169014083	209.0	ICM0098_SAG.1_Chrysophyceae	3.5899324244654304e-21	1.3744654609136643e-17	1
Mito_carr	17669.0	124.42957746478874	101.0	ICM0098_SAG.1_Chrysophyceae	1.5759365986856963e-06	0.0009050603886251953	1
PK_Tyr_Ser-Thr	12461.0	87.75352112676056	5.0	ICM0098_SAG.1_Chrysophyceae	8.295427860817624e-13	1.9056256881870246e-09	1
PT	187.0	1.3169014084507042	41.0	ICM0098_SAG.1_Chrysophyceae	1.0841785252404191e-56	6.226437270455727e-53	1
Sel1	27035.0	190.387323943662	26.0	ICM0098_SAG.1_Chrysophyceae	4.942001069790959e-16	1.4190956071904738e-12	1
Sulfotransfer_3	299.0	2.105633802816901	9.0	ICM0098_SAG.1_Chrysophyceae	1.5332147260862225e-06	0.0009050603886251953	1
WHEP-TRS	218.0	1.5352112676056338	7.0	ICM0098_SAG.1_Chrysophyceae	1.4849152833446797e-05	0.007106557060207079	1
fn3	2296.0	16.169014084507044	22.0	ICM0098_SAG.1_Chrysophyceae	2.6990599711784895e-05	0.011923616472675435	1
zf-C2H2	6003.0	42.27464788732394	4.0	ICM0098_SAG.1_Chrysophyceae	1.9873590500057174e-05	0.009130722419346269	1
zf-CW	341.0	2.401408450704225	12.0	ICM0098_SAG.1_Chrysophyceae	5.502170300894065e-09	4.5194799367137165e-06	1
2OG-FeII_Oxy_3	1989.0	14.007042253521126	38.0	ICM0099_SAG.1_Prymnesiophyceae	1.081718602616029e-14	1.3809940826731304e-11	1
2OG-FeII_Oxy_5	107.0	0.7535211267605634	5.0	ICM0099_SAG.1_Prymnesiophyceae	8.805190219170325e-05	0.012490325384971239	1
Agenet	208.0	1.4647887323943662	7.0	ICM0099_SAG.1_Prymnesiophyceae	2.6834374257016055e-05	0.004817608753329913	1
Ank_2	49660.0	349.71830985915494	268.0	ICM0099_SAG.1_Prymnesiophyceae	6.895913163565077e-07	0.00021414606013341278	1
Arm	6381.0	44.936619718309856	80.0	ICM0099_SAG.1_Prymnesiophyceae	2.8433179338835436e-18	4.667103294331702e-15	1
Beta-AFase-like_GH127_cat	82.0	0.5774647887323944	4.0	ICM0099_SAG.1_Prymnesiophyceae	0.0003896100212489888	0.0471223067805356	1
Beta-lactamase	826.0	5.816901408450704	13.0	ICM0099_SAG.1_Prymnesiophyceae	3.9187087545743905e-05	0.0065255019695738764	1
CBM96	53.0	0.3732394366197183	4.0	ICM0099_SAG.1_Prymnesiophyceae	7.93244948864993e-05	0.01168510828520355	1
Chloroa_b-bind	1649.0	11.612676056338028	29.0	ICM0099_SAG.1_Prymnesiophyceae	9.21180710582348e-11	6.615228977869487e-08	1
Chromo	2103.0	14.809859154929578	22.0	ICM0099_SAG.1_Prymnesiophyceae	5.759621038616928e-05	0.008942979153203853	1
Condensation	448.0	3.1549295774647885	12.0	ICM0099_SAG.1_Prymnesiophyceae	4.273479231571628e-07	0.00014441845991399415	1
Cupin_8	1812.0	12.76056338028169	28.0	ICM0099_SAG.1_Prymnesiophyceae	3.0507107945922897e-09	1.524029001298496e-06	1
DOT1	358.0	2.5211267605633805	9.0	ICM0099_SAG.1_Prymnesiophyceae	1.8875010850075268e-05	0.0034979657204413685	1
DUF3431	170.0	1.1971830985915493	6.0	ICM0099_SAG.1_Prymnesiophyceae	7.822003037188874e-05	0.011672053882766254	1
DUF5695	83.0	0.5845070422535211	5.0	ICM0099_SAG.1_Prymnesiophyceae	2.779512899609006e-05	0.0048217282706496615	1
DUF6815	54.0	0.380281690140845	9.0	ICM0099_SAG.1_Prymnesiophyceae	4.303534007530438e-12	4.120633812210394e-09	1
DUF7885	0.0	0.0	8.0	ICM0099_SAG.1_Prymnesiophyceae	5.611342049031019e-20	1.2894864028673282e-16	1
Decapeptide	321.0	2.26056338028169	21.0	ICM0099_SAG.1_Prymnesiophyceae	1.4881189466973123e-18	2.8497477829253532e-15	1
DiatomPyrShell	102.0	0.7183098591549296	6.0	ICM0099_SAG.1_Prymnesiophyceae	4.9577319413781686e-06	0.0011169478432634344	1
EF-hand_5	4944.0	34.816901408450704	91.0	ICM0099_SAG.1_Prymnesiophyceae	9.417020312618579e-32	3.606718779732916e-28	1
EF-hand_7	17178.0	120.97183098591547	221.0	ICM0099_SAG.1_Prymnesiophyceae	2.2336550264282052e-49	2.5664696253660078e-45	1
EF-hand_8	1422.0	10.014084507042254	20.0	ICM0099_SAG.1_Prymnesiophyceae	2.0459005211543356e-06	0.0005342590224559845	1
EGF_Teneurin	2194.0	15.450704225352112	24.0	ICM0099_SAG.1_Prymnesiophyceae	1.3648125265415178e-05	0.0027217302561959485	1
Exostosin_GT47	892.0	6.28169014084507	15.0	ICM0099_SAG.1_Prymnesiophyceae	4.826071560887996e-06	0.0011090312446920614	1
FKBP_C	2680.0	18.87323943661972	31.0	ICM0099_SAG.1_Prymnesiophyceae	2.688678023153344e-07	9.654034526884976e-05	1
FSH1	501.0	3.528169014084507	11.0	ICM0099_SAG.1_Prymnesiophyceae	8.03674240541657e-06	0.001678948549786116	1
Filamin	2051.0	14.443661971830986	33.0	ICM0099_SAG.1_Prymnesiophyceae	4.674025303121444e-11	3.637061931754326e-08	1
GYF_2	289.0	2.035211267605634	8.0	ICM0099_SAG.1_Prymnesiophyceae	2.8116257104745635e-05	0.0048217282706496615	1
Galactosyl_T	456.0	3.211267605633803	9.0	ICM0099_SAG.1_Prymnesiophyceae	0.00011535716245386903	0.01616407069018238	1
Gly_transf_sug	638.0	4.492957746478873	13.0	ICM0099_SAG.1_Prymnesiophyceae	2.7665789563811375e-06	0.0006622498376837348	1
Glyco_hydro_79n	140.0	0.9859154929577464	6.0	ICM0099_SAG.1_Prymnesiophyceae	2.7666225367731373e-05	0.0048217282706496615	1
Glyco_transf_90	633.0	4.457746478873239	11.0	ICM0099_SAG.1_Prymnesiophyceae	6.419771900425182e-05	0.00970568146524807	1
Guanylate_cyc	7975.0	56.16197183098591	5.0	ICM0099_SAG.1_Prymnesiophyceae	1.4972306826593802e-08	6.371548349539362e-06	1
HAD_SAK_2	227.0	1.5985915492957747	8.0	ICM0099_SAG.1_Prymnesiophyceae	5.215812207202067e-06	0.0011524938896298415	1
HPAT	278.0	1.9577464788732395	9.0	ICM0099_SAG.1_Prymnesiophyceae	2.6549295051369847e-06	0.0006493410847138315	1
His_Phos_1	2772.0	19.52112676056338	28.0	ICM0099_SAG.1_Prymnesiophyceae	1.1577102749315124e-05	0.0023753734033862637	1
Homeodomain	546.0	3.845070422535212	11.0	ICM0099_SAG.1_Prymnesiophyceae	1.7459286779882177e-05	0.0032886427065712495	1
Ion_trans	10808.0	76.11267605633803	145.0	ICM0099_SAG.1_Prymnesiophyceae	9.147666243315841e-35	5.255334256784951e-31	1
Isochorismatase	639.0	4.5	10.0	ICM0099_SAG.1_Prymnesiophyceae	0.00030752105288091145	0.03840670540871383	1
Kringle	289.0	2.035211267605634	7.0	ICM0099_SAG.1_Prymnesiophyceae	0.00019647941822018277	0.026559394298234118	1
LRR_1	8651.0	60.92253521126761	66.0	ICM0099_SAG.1_Prymnesiophyceae	1.1315166523445414e-06	0.00032502815838596953	1
LSDAT_euk	216.0	1.5211267605633805	13.0	ICM0099_SAG.1_Prymnesiophyceae	1.2803057318976783e-11	1.131593296884948e-08	1
Lectin_C	855.0	6.02112676056338	20.0	ICM0099_SAG.1_Prymnesiophyceae	6.981330913811592e-10	4.2218680105102737e-07	1
Methyltransf_16	2176.0	15.32394366197183	31.0	ICM0099_SAG.1_Prymnesiophyceae	2.916963774866799e-09	1.5234506260554327e-06	1
Methyltransf_21	1311.0	9.232394366197184	34.0	ICM0099_SAG.1_Prymnesiophyceae	5.2997178833267234e-17	7.611719809928007e-14	1
Methyltransf_22	215.0	1.5140845070422535	6.0	ICM0099_SAG.1_Prymnesiophyceae	0.00026878535358781756	0.03470049115420252	1
Methyltransf_24	530.0	3.732394366197183	9.0	ICM0099_SAG.1_Prymnesiophyceae	0.0003408789491070897	0.041667011970643195	1
Mg_trans_NIPA	947.0	6.669014084507042	16.0	ICM0099_SAG.1_Prymnesiophyceae	2.2334725898050844e-06	0.0005702800012635649	1
Mpv17_PMP22	910.0	6.408450704225352	16.0	ICM0099_SAG.1_Prymnesiophyceae	1.3585760614718593e-06	0.00037166759395980154	1
Myosin_head	2777.0	19.556338028169016	27.0	ICM0099_SAG.1_Prymnesiophyceae	4.7230603618199634e-05	0.007537217160737691	1
NIT	59.0	0.4154929577464789	4.0	ICM0099_SAG.1_Prymnesiophyceae	0.00011740087465816232	0.01625224156412392	1
Neur_chan_LBD	172.0	1.2112676056338028	8.0	ICM0099_SAG.1_Prymnesiophyceae	7.200932270191848e-07	0.00021773345206448509	1
Neur_chan_memb	152.0	1.0704225352112675	6.0	ICM0099_SAG.1_Prymnesiophyceae	4.30413409755329e-05	0.0070649286829839	1
Notch	989.0	6.964788732394366	25.0	ICM0099_SAG.1_Prymnesiophyceae	1.113815771492704e-12	1.1634312013137427e-09	1
Nucleotid_trans	1029.0	7.246478873239437	20.0	ICM0099_SAG.1_Prymnesiophyceae	1.4299175033567334e-08	6.319135428295718e-06	1
PC-Esterase	145.0	1.0211267605633805	9.0	ICM0099_SAG.1_Prymnesiophyceae	1.3961960353189509e-08	6.319135428295718e-06	1
PDZ	2546.0	17.929577464788732	24.0	ICM0099_SAG.1_Prymnesiophyceae	0.0001705279989015734	0.02332579413546522	1
PK_Tyr_Ser-Thr	12461.0	87.75352112676056	18.0	ICM0099_SAG.1_Prymnesiophyceae	6.000723627123105e-07	0.0001915230957656791	1
PMSR	499.0	3.514084507042253	9.0	ICM0099_SAG.1_Prymnesiophyceae	0.00022175760347673324	0.029627847255205404	1
PP-binding	1757.0	12.373239436619718	22.0	ICM0099_SAG.1_Prymnesiophyceae	4.043427699396698e-06	0.0009481425360422051	1
PhyH	1494.0	10.52112676056338	28.0	ICM0099_SAG.1_Prymnesiophyceae	4.7481226263111306e-11	3.637061931754326e-08	1
RRM_1	21714.0	152.9154929577465	43.0	ICM0099_SAG.1_Prymnesiophyceae	4.876302627425481e-07	0.00016008204911176793	1
Ras	10354.0	72.91549295774648	15.0	ICM0099_SAG.1_Prymnesiophyceae	6.1846297470573954e-06	0.0013407810527111222	1
RelA_SpoT	143.0	1.0070422535211268	5.0	ICM0099_SAG.1_Prymnesiophyceae	0.0003228855126758587	0.03989198430801739	1
SASA	234.0	1.647887323943662	6.0	ICM0099_SAG.1_Prymnesiophyceae	0.00041626681582380715	0.04930830632799531	1
SET	3889.0	27.38732394366197	44.0	ICM0099_SAG.1_Prymnesiophyceae	1.921270208078806e-09	1.0512092709916896e-06	1
SHIPPO-rpt	4898.0	34.49295774647887	53.0	ICM0099_SAG.1_Prymnesiophyceae	2.1716594682485684e-10	1.4677863111868266e-07	1
Sel1	27035.0	190.387323943662	38.0	ICM0099_SAG.1_Prymnesiophyceae	3.1186099033471904e-14	3.5832827789459216e-11	1
ShK	1437.0	10.119718309859154	49.0	ICM0099_SAG.1_Prymnesiophyceae	8.889640453422196e-29	2.553549220245526e-25	1
Sulfatase	1774.0	12.492957746478874	24.0	ICM0099_SAG.1_Prymnesiophyceae	4.077360521430549e-07	0.00014196627997344548	1
TPT	1861.0	13.105633802816902	19.0	ICM0099_SAG.1_Prymnesiophyceae	0.00023842076459927635	0.03113016574142824	1
TRPM2	127.0	0.8943661971830986	6.0	ICM0099_SAG.1_Prymnesiophyceae	1.634144486419619e-05	0.0031293866914935704	1
Thioesterase	253.0	1.7816901408450705	10.0	ICM0099_SAG.1_Prymnesiophyceae	1.2872592063850708e-07	4.771163961730472e-05	1
TylF	166.0	1.1690140845070425	9.0	ICM0099_SAG.1_Prymnesiophyceae	4.218599976968409e-08	1.731132633405965e-05	1
U-box	2319.0	16.330985915492956	27.0	ICM0099_SAG.1_Prymnesiophyceae	1.3486494171793178e-06	0.00037166759395980154	1
WD40	93586.0	659.056338028169	255.0	ICM0099_SAG.1_Prymnesiophyceae	2.556576203793719e-10	1.6319478100883238e-07	1
WW	4613.0	32.485915492957744	47.0	ICM0099_SAG.1_Prymnesiophyceae	1.3044533099925804e-08	6.245070221589479e-06	1
YadA_head	91.0	0.6408450704225352	6.0	ICM0099_SAG.1_Prymnesiophyceae	2.65613846662751e-06	0.0006493410847138315	1
cNMP_binding	7442.0	52.40845070422535	68.0	ICM0099_SAG.1_Prymnesiophyceae	8.407671277743461e-10	4.830207149063618e-07	1
zf-C2H2	6003.0	42.27464788732394	4.0	ICM0099_SAG.1_Prymnesiophyceae	1.4417200986841802e-06	0.00038524102171816815	1
zf-C2HC_2	1095.0	7.711267605633803	15.0	ICM0099_SAG.1_Prymnesiophyceae	4.895118827328938e-05	0.0077047829213711646	1
zf-CW	341.0	2.401408450704225	8.0	ICM0099_SAG.1_Prymnesiophyceae	8.670254415854015e-05	0.01245265290477033	1
zf-CXXC	123.0	0.8661971830985915	6.0	ICM0099_SAG.1_Prymnesiophyceae	1.3738934278447781e-05	0.0027217302561959485	1
2OG-FeII_Oxy_3	1989.0	14.007042253521126	31.0	ICM0100_SAG.1_Prymnesiophyceae	1.8466292273921442e-11	7.499347434502267e-09	1
AMP-binding	4183.0	29.45774647887324	37.0	ICM0100_SAG.1_Prymnesiophyceae	6.009531486859691e-07	0.00011310726393546903	1
ARM_PUB	114.0	0.8028169014084507	5.0	ICM0100_SAG.1_Prymnesiophyceae	6.545123508734863e-05	0.007909954000398418	1
ART	1346.0	9.47887323943662	17.0	ICM0100_SAG.1_Prymnesiophyceae	9.093808138062706e-06	0.0013737633056986568	1
Acyl_transf_3	450.0	3.1690140845070425	11.0	ICM0100_SAG.1_Prymnesiophyceae	9.140297873624183e-07	0.0001665710474398083	1
Ank_2	49660.0	349.71830985915494	231.0	ICM0100_SAG.1_Prymnesiophyceae	1.846981940711289e-05	0.002524428531107894	1
Arm	6381.0	44.936619718309856	91.0	ICM0100_SAG.1_Prymnesiophyceae	7.401728268841e-28	1.0622405281820441e-24	1
Bestrophin	113.0	0.795774647887324	6.0	ICM0100_SAG.1_Prymnesiophyceae	4.2745747571821785e-06	0.0006816165664890083	1
Bestrophin_2	998.0	7.028169014084507	15.0	ICM0100_SAG.1_Prymnesiophyceae	4.086969291720571e-06	0.0006703213491177696	1
Branch	270.0	1.9014084507042253	6.0	ICM0100_SAG.1_Prymnesiophyceae	0.0004517520199915703	0.04589880479224087	1
CEMIP_beta-hel	306.0	2.1549295774647885	16.0	ICM0100_SAG.1_Prymnesiophyceae	6.807330252785009e-14	3.3980416796619426e-11	1
Caps_synth	48.0	0.3380281690140845	4.0	ICM0100_SAG.1_Prymnesiophyceae	3.4064320007038146e-05	0.004394297280907921	1
Cellulase	717.0	5.049295774647887	14.0	ICM0100_SAG.1_Prymnesiophyceae	4.4315560651670275e-07	8.479782530697107e-05	1
Chloroa_b-bind	1649.0	11.612676056338028	18.0	ICM0100_SAG.1_Prymnesiophyceae	3.330329385901179e-05	0.004394297280907921	1
Chromo	2103.0	14.809859154929578	23.0	ICM0100_SAG.1_Prymnesiophyceae	2.862646369270408e-06	0.0004763194632694718	1
Condensation	448.0	3.1549295774647885	10.0	ICM0100_SAG.1_Prymnesiophyceae	6.151436679694217e-06	0.000954387088102288	1
Cupin_3	95.0	0.6690140845070423	8.0	ICM0100_SAG.1_Prymnesiophyceae	3.658490081117078e-09	1.0500781155326294e-06	1
Cupin_8	1812.0	12.76056338028169	26.0	ICM0100_SAG.1_Prymnesiophyceae	3.889032459271657e-09	1.0890239430462901e-06	1
DDE_Tnp_1_7	217.0	1.528169014084507	6.0	ICM0100_SAG.1_Prymnesiophyceae	0.00014482875901683558	0.016368957688979738	1
DNA_methylase	471.0	3.316901408450704	12.0	ICM0100_SAG.1_Prymnesiophyceae	1.932271977067059e-07	4.033529921583074e-05	1
DOT1	358.0	2.5211267605633805	10.0	ICM0100_SAG.1_Prymnesiophyceae	8.910081732762742e-07	0.00016499459415136942	1
